userId,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism
16610,2.9,2.43,2.67,2.71,2.42
16707,3.28,2.81,3.09,3.11,2.81
16708,4.13,3.62,3.96,3.95,3.68
16784,4.87,4.37,4.58,4.64,4.4
16806,2.38,1.91,2.16,2.21,1.87
16881,2.08,1.59,1.83,1.86,1.61
16897,3.02,2.52,2.8,2.82,2.56
16920,3.51,3.01,3.26,3.29,3.04
16921,3.4,2.94,3.17,3.19,2.92
16964,3.52,3.03,3.28,3.32,3.04
17016,4.18,3.72,3.99,4.03,3.7
17055,3.08,2.63,2.85,2.9,2.56
17061,2.75,2.25,2.53,2.55,2.27
17072,3.29,2.84,3.08,3.12,2.78
17079,2.75,2.25,2.49,2.54,2.26
17084,4.34,3.88,4.14,4.17,3.85
17166,3.38,2.89,3.16,3.19,2.9
17206,4.22,3.75,4.01,4.03,3.75
17221,2.55,2.14,2.35,2.42,1.99
17309,3.54,3.07,3.35,3.37,3.07
17320,3.38,2.9,3.19,3.18,2.94
17325,3.79,3.32,3.63,3.61,3.31
17340,3.62,3.14,3.37,3.41,3.14
17385,4.74,4.31,4.47,4.55,4.18
17399,3.29,2.76,3.06,3.07,2.86
17409,3.41,2.94,3.26,3.24,2.95
17490,4.42,3.96,4.26,4.24,3.96
17494,3.93,3.44,3.67,3.72,3.46
17498,3.24,2.74,3.04,3.05,2.79
17516,4.6,4.12,4.42,4.45,4.12
17533,3.86,3.46,3.63,3.71,3.27
17566,4.1,3.59,3.79,3.87,3.61
17579,4.01,3.52,3.76,3.83,3.51
17581,2.63,2.18,2.39,2.45,2.11
17584,4.33,3.81,4.15,4.14,3.89
17612,3.04,2.64,2.81,2.89,2.45
17655,1.88,1.45,1.66,1.72,1.36
17681,2.82,2.37,2.59,2.65,2.31
17682,1.82,1.34,1.6,1.63,1.33
17725,3.26,2.82,3.04,3.09,2.74
17745,1.67,1.22,1.44,1.49,1.16
17759,3.71,3.25,3.49,3.53,3.22
17772,2.46,1.96,2.27,2.27,2.02
17777,4.21,3.7,3.97,4.0,3.74
17827,2.56,2.11,2.33,2.38,2.07
17836,3.36,2.9,3.13,3.18,2.85
17845,1.75,1.24,1.51,1.53,1.29
17925,2.77,2.29,2.5,2.56,2.27
17946,3.37,2.89,3.2,3.2,2.9
17978,3.66,3.16,3.42,3.43,3.27
17982,3.83,3.38,3.6,3.65,3.31
17995,3.41,2.9,3.18,3.22,2.94
17998,3.44,2.9,3.14,3.18,2.98
17999,4.29,3.81,4.11,4.12,3.83
18020,3.86,3.38,3.66,3.68,3.38
18035,2.06,1.6,1.82,1.87,1.55
18154,3.59,3.09,3.36,3.39,3.13
18205,4.35,3.91,4.16,4.2,3.85
18210,2.53,2.02,2.27,2.32,2.07
18249,2.82,2.33,2.58,2.62,2.35
18251,3.05,2.53,2.79,2.84,2.58
18338,3.0,2.52,2.69,2.79,2.48
18355,4.01,3.6,3.81,3.86,3.46
18410,3.12,2.68,2.88,2.95,2.59
18458,3.92,3.45,3.7,3.73,3.42
18469,3.25,2.77,2.96,3.05,2.74
18497,4.86,4.3,4.51,4.58,4.43
18511,2.95,2.51,2.72,2.78,2.42
18512,4.58,4.12,4.4,4.42,4.1
18528,4.83,4.28,4.54,4.58,4.4
18578,3.46,2.98,3.27,3.28,3.01
18580,3.86,3.37,3.69,3.68,3.41
18592,4.04,3.58,3.84,3.85,3.59
18597,3.83,3.3,3.57,3.61,3.37
18609,3.64,3.19,3.37,3.45,3.1
18624,3.22,2.78,3.0,3.06,2.69
18698,3.24,2.81,2.99,3.06,2.68
18744,3.23,2.78,2.98,3.05,2.71
18782,3.46,3.03,3.24,3.3,2.94
18795,3.79,3.28,3.61,3.6,3.35
18827,2.24,1.73,1.98,2.03,1.76
18832,2.7,2.2,2.48,2.5,2.24
18856,4.11,3.68,3.85,3.9,3.56
18859,3.49,3.0,3.26,3.29,3.01
18873,4.28,3.79,4.08,4.12,3.8
18951,4.57,4.1,4.38,4.39,4.1
18972,2.69,2.28,2.47,2.54,2.16
19058,4.04,3.56,3.73,3.83,3.53
19064,4.65,4.16,4.48,4.46,4.21
19149,3.67,3.26,3.44,3.51,3.13
19284,2.79,2.35,2.61,2.63,2.31
19377,3.6,3.15,3.46,3.46,3.11
19393,3.23,2.8,3.02,3.07,2.72
19462,3.99,3.51,3.73,3.79,3.5
19515,3.11,2.65,2.88,2.93,2.6
19535,4.43,3.94,4.24,4.24,3.97
19550,3.57,3.15,3.38,3.41,3.02
19572,4.01,3.51,3.8,3.81,3.56
19586,4.13,3.67,3.9,3.94,3.65
19663,2.0,1.49,1.74,1.78,1.53
19672,2.73,2.24,2.43,2.51,2.23
19691,3.52,2.99,3.2,3.27,3.05
19698,5.0,4.61,4.8,4.85,4.46
19722,3.65,3.13,3.41,3.44,3.2
19780,4.49,4.04,4.27,4.29,3.98
19787,2.75,2.29,2.52,2.57,2.24
19790,4.53,4.05,4.27,4.34,4.03
19792,4.22,3.72,4.01,4.02,3.76
19795,3.19,2.69,3.0,3.01,2.73
19874,3.01,2.6,2.79,2.86,2.44
19891,4.47,4.0,4.23,4.27,3.97
19927,3.73,3.26,3.55,3.56,3.27
19962,2.4,1.93,2.21,2.22,1.91
20098,2.94,2.5,2.69,2.75,2.42
20140,3.6,3.08,3.35,3.38,3.14
20141,3.34,2.89,3.12,3.17,2.83
20194,4.18,3.73,3.96,3.99,3.68
20261,3.19,2.75,2.97,3.02,2.66
20276,2.76,2.32,2.58,2.6,2.26
20287,3.69,3.24,3.46,3.49,3.19
20301,4.14,3.68,3.87,3.94,3.63
20316,3.39,2.92,3.17,3.21,2.9
20345,3.43,2.95,3.26,3.26,2.97
20350,3.9,3.41,3.66,3.69,3.42
20391,4.76,4.38,4.61,4.65,4.21
20401,4.1,3.56,3.87,3.87,3.69
20409,3.16,2.65,2.93,2.96,2.72
20454,4.39,3.9,4.18,4.2,3.93
20459,3.15,2.7,2.95,2.99,2.65
20542,3.91,3.46,3.72,3.74,3.41
20569,3.11,2.67,2.85,2.91,2.56
20575,3.38,2.93,3.15,3.2,2.87
20612,3.05,2.59,2.85,2.87,2.57
20697,3.64,3.18,3.43,3.46,3.16
20762,2.74,2.31,2.57,2.59,2.23
20786,3.87,3.38,3.6,3.66,3.38
20802,2.38,1.9,2.17,2.18,1.94
20838,3.25,2.73,3.0,3.03,2.81
20878,3.05,2.58,2.85,2.87,2.56
20895,2.35,1.89,2.13,2.16,1.86
20916,3.94,3.44,3.71,3.73,3.48
20949,4.62,4.11,4.33,4.38,4.15
20968,1.64,1.12,1.36,1.4,1.18
20996,3.57,3.08,3.39,3.37,3.12
21005,3.55,3.11,3.3,3.35,3.03
21006,2.63,2.12,2.34,2.38,2.19
21040,1.44,1.0,1.22,1.27,0.92
21090,3.78,3.28,3.56,3.57,3.34
21134,3.1,2.64,2.89,2.92,2.63
21200,3.33,2.86,3.13,3.15,2.86
21208,3.97,3.5,3.77,3.79,3.5
21236,2.95,2.53,2.68,2.77,2.4
21266,3.96,3.52,3.77,3.79,3.45
21271,3.36,2.89,3.18,3.18,2.92
21326,1.59,1.09,1.38,1.4,1.12
21336,3.66,3.18,3.43,3.47,3.17
21384,3.42,2.99,3.18,3.25,2.87
21433,3.7,3.26,3.47,3.52,3.2
21442,2.96,2.47,2.71,2.76,2.48
21448,4.2,3.79,3.93,4.03,3.62
21457,2.44,1.98,2.22,2.26,1.94
21459,3.75,3.27,3.53,3.56,3.27
21510,3.99,3.5,3.83,3.81,3.56
21533,2.94,2.48,2.73,2.76,2.44
21566,2.84,2.38,2.65,2.67,2.35
21594,4.0,3.51,3.78,3.8,3.54
21633,1.54,1.11,1.35,1.38,1.03
21635,4.6,4.08,4.32,4.35,4.16
21689,3.21,2.72,2.98,3.01,2.75
21731,4.33,3.81,4.14,4.13,3.89
21749,2.91,2.42,2.73,2.74,2.45
21872,3.31,2.83,3.05,3.1,2.82
21912,3.6,3.12,3.38,3.4,3.1
21919,4.19,3.72,3.99,4.02,3.7
21949,3.41,3.01,3.22,3.27,2.86
21964,3.89,3.42,3.64,3.7,3.41
22002,2.61,2.13,2.42,2.44,2.14
22017,3.32,2.91,3.14,3.18,2.78
22034,3.34,2.92,3.18,3.19,2.84
22059,2.89,2.41,2.66,2.7,2.41
22060,2.34,1.87,2.11,2.16,1.86
22067,3.66,3.15,3.47,3.47,3.21
22069,3.71,3.28,3.52,3.57,3.2
22114,4.36,3.85,4.13,4.15,3.92
22117,3.95,3.47,3.69,3.74,3.45
22144,4.06,3.56,3.85,3.86,3.6
22197,4.07,3.6,3.81,3.86,3.58
22212,4.49,3.99,4.2,4.28,3.98
22229,4.21,3.78,3.96,4.03,3.67
22244,3.77,3.32,3.57,3.6,3.28
22277,4.67,4.12,4.42,4.43,4.25
22278,4.04,3.62,3.87,3.88,3.54
22288,4.17,3.66,3.92,3.95,3.71
22303,1.72,1.29,1.52,1.56,1.22
22327,4.38,3.89,4.14,4.19,3.9
22340,2.97,2.49,2.74,2.76,2.5
22358,3.04,2.55,2.86,2.86,2.59
22370,4.96,4.45,4.84,4.78,4.55
22398,2.84,2.33,2.65,2.65,2.39
22409,4.06,3.61,3.92,3.92,3.53
22410,3.4,2.94,3.23,3.23,2.94
22458,3.32,2.84,3.08,3.11,2.85
22514,3.22,2.76,2.95,3.0,2.73
22515,2.01,1.51,1.78,1.81,1.58
22526,2.89,2.42,2.65,2.7,2.39
22543,4.03,3.55,3.82,3.84,3.54
22545,4.4,3.93,4.24,4.23,3.91
22566,3.63,3.16,3.46,3.46,3.15
22574,1.82,1.33,1.48,1.59,1.27
22604,3.88,3.39,3.57,3.66,3.38
22655,3.47,2.97,3.29,3.3,3.0
22657,2.77,2.29,2.54,2.58,2.27
22685,2.87,2.35,2.64,2.67,2.41
22687,3.69,3.19,3.48,3.5,3.23
22723,2.4,1.92,2.15,2.2,1.92
22731,3.18,2.68,2.92,2.96,2.69
22782,3.2,2.73,2.97,3.02,2.71
22847,2.62,2.13,2.39,2.41,2.13
22848,3.67,3.26,3.47,3.53,3.14
22895,2.98,2.5,2.75,2.76,2.5
22917,3.74,3.25,3.56,3.56,3.29
22921,2.72,2.32,2.52,2.57,2.19
22955,2.78,2.3,2.58,2.6,2.31
23029,2.19,1.75,2.02,2.03,1.71
23033,3.12,2.62,2.82,2.89,2.65
23126,1.45,1.02,1.21,1.28,0.91
23193,4.25,3.83,4.13,4.15,3.75
23215,2.96,2.43,2.73,2.74,2.5
23246,3.94,3.47,3.74,3.77,3.44
23274,3.71,3.22,3.54,3.53,3.27
23282,3.77,3.3,3.58,3.59,3.31
23309,3.44,2.98,3.18,3.24,2.96
23317,3.8,3.34,3.54,3.58,3.31
23327,3.34,2.9,3.12,3.17,2.82
23382,3.37,2.86,3.11,3.14,2.9
23399,3.01,2.52,2.75,2.78,2.55
23450,3.44,2.93,3.17,3.21,2.97
23466,3.53,3.05,3.3,3.34,3.06
23477,3.04,2.51,2.75,2.8,2.62
23490,3.83,3.35,3.61,3.64,3.35
23493,4.37,3.89,4.22,4.23,3.9
23497,3.5,3.02,3.31,3.3,3.04
23562,3.97,3.47,3.78,3.77,3.52
23602,3.18,2.73,2.97,3.02,2.67
23631,2.45,1.99,2.26,2.29,1.98
23701,3.67,3.23,3.43,3.47,3.14
23718,3.01,2.56,2.75,2.82,2.49
23732,2.49,2.02,2.29,2.32,1.99
23736,2.94,2.49,2.72,2.77,2.43
23752,5.08,4.61,4.84,4.88,4.59
23762,3.75,3.27,3.51,3.55,3.26
23798,3.92,3.46,3.72,3.72,3.49
23816,3.57,3.15,3.37,3.42,3.03
23822,2.63,2.15,2.39,2.43,2.14
23830,2.08,1.63,1.86,1.9,1.6
23846,3.44,2.92,3.17,3.22,2.97
23885,3.58,3.15,3.39,3.42,3.08
23907,3.65,3.18,3.38,3.44,3.17
23923,3.32,2.85,3.12,3.15,2.85
23957,3.49,3.08,3.24,3.3,2.94
23966,3.55,3.14,3.3,3.38,2.98
23973,2.75,2.27,2.47,2.55,2.23
24002,3.89,3.43,3.71,3.71,3.4
24069,3.25,2.79,3.06,3.09,2.78
24096,2.64,2.18,2.4,2.45,2.13
24100,2.84,2.35,2.65,2.66,2.39
24115,4.25,3.73,4.02,4.02,3.81
24131,4.13,3.62,3.94,3.93,3.71
24138,3.4,2.97,3.2,3.24,2.88
24192,1.84,1.37,1.63,1.68,1.34
24219,4.79,4.29,4.51,4.59,4.29
24225,3.26,2.75,2.99,3.04,2.77
24251,3.14,2.63,2.93,2.95,2.68
24259,3.04,2.56,2.87,2.88,2.58
24315,5.23,4.74,5.02,5.05,4.78
24318,3.12,2.69,2.9,2.95,2.58
24345,4.33,3.87,4.13,4.18,3.82
24393,3.85,3.37,3.63,3.66,3.39
24417,3.52,3.09,3.31,3.35,3.0
24418,2.57,2.12,2.38,2.39,2.09
24474,2.6,2.1,2.38,2.4,2.15
24494,2.7,2.22,2.47,2.51,2.21
24531,2.84,2.39,2.59,2.65,2.31
24536,2.46,1.98,2.22,2.25,1.98
24553,4.96,4.52,4.73,4.78,4.44
24558,4.96,4.47,4.75,4.77,4.5
24578,3.48,2.98,3.3,3.3,3.03
24610,3.65,3.15,3.4,3.43,3.19
24628,4.27,3.78,4.03,4.09,3.77
24660,3.79,3.34,3.58,3.62,3.3
24680,3.81,3.33,3.64,3.65,3.35
24719,4.11,3.66,3.9,3.93,3.61
24723,2.82,2.35,2.59,2.64,2.3
24748,3.04,2.56,2.88,2.88,2.59
24753,3.18,2.73,2.96,3.01,2.65
24813,2.19,1.76,1.98,2.03,1.67
24818,4.0,3.45,3.73,3.75,3.59
24824,3.06,2.56,2.84,2.87,2.59
24850,3.75,3.29,3.52,3.57,3.23
24862,2.7,2.25,2.48,2.54,2.16
24886,2.59,2.09,2.34,2.39,2.11
24901,2.96,2.49,2.77,2.78,2.49
24935,3.86,3.37,3.64,3.66,3.4
24943,4.54,4.02,4.34,4.32,4.17
24955,2.44,2.0,2.22,2.26,1.95
24977,3.93,3.42,3.66,3.72,3.48
25003,3.4,2.93,3.2,3.22,2.92
25023,4.44,3.97,4.21,4.25,3.98
25102,3.93,3.43,3.79,3.75,3.5
25128,4.71,4.22,4.44,4.51,4.19
25142,2.69,2.24,2.48,2.52,2.22
25199,3.68,3.21,3.4,3.49,3.16
25230,3.53,3.04,3.27,3.31,3.06
25303,3.51,3.06,3.28,3.33,2.99
25323,4.15,3.62,3.83,3.9,3.68
25344,2.87,2.41,2.68,2.69,2.39
25369,4.33,3.89,4.12,4.16,3.81
25379,2.05,1.63,1.85,1.9,1.54
25395,3.53,3.03,3.32,3.35,3.05
25407,3.83,3.34,3.68,3.68,3.38
25422,3.97,3.46,3.76,3.76,3.53
25455,2.59,2.1,2.36,2.4,2.11
25458,3.13,2.69,2.97,3.0,2.65
25502,2.59,2.13,2.39,2.42,2.09
25529,4.08,3.53,3.84,3.83,3.66
25560,4.22,3.73,3.99,4.0,3.75
25564,4.82,4.36,4.61,4.64,4.33
25578,2.9,2.43,2.69,2.72,2.41
25605,2.96,2.53,2.74,2.79,2.45
25628,3.98,3.51,3.77,3.8,3.49
25637,2.99,2.42,2.71,2.73,2.57
25672,3.36,2.86,3.12,3.15,2.89
25681,3.9,3.41,3.69,3.71,3.44
25709,4.83,4.36,4.63,4.66,4.35
25737,2.3,1.83,2.09,2.12,1.82
25740,3.4,2.95,3.15,3.21,2.89
25756,4.02,3.61,3.78,3.86,3.47
25777,2.84,2.35,2.67,2.67,2.36
25833,4.01,3.54,3.81,3.82,3.52
25834,3.76,3.31,3.48,3.57,3.21
25891,4.09,3.6,3.84,3.87,3.61
25925,2.83,2.39,2.62,2.66,2.32
25974,3.35,2.89,3.13,3.17,2.85
26046,3.2,2.77,2.97,3.03,2.7
26049,5.14,4.65,4.97,4.97,4.67
26108,2.7,2.24,2.48,2.53,2.19
26118,2.92,2.49,2.69,2.74,2.38
26123,3.07,2.61,2.8,2.88,2.55
26131,3.01,2.55,2.81,2.84,2.52
26140,3.8,3.32,3.59,3.63,3.33
26150,3.67,3.23,3.49,3.51,3.17
26181,4.21,3.7,3.9,3.99,3.72
26218,2.59,2.04,2.2,2.33,2.11
26238,3.68,3.17,3.51,3.49,3.24
26268,3.36,2.87,3.16,3.16,2.9
26312,2.81,2.34,2.67,2.65,2.35
26346,3.32,2.88,3.11,3.16,2.79
26366,4.14,3.71,3.92,3.97,3.61
26387,2.32,1.87,2.12,2.16,1.82
26414,4.35,3.85,4.13,4.15,3.88
26438,3.63,3.15,3.44,3.45,3.16
26461,3.1,2.65,2.9,2.94,2.6
26464,4.47,4.01,4.25,4.3,3.96
26486,4.01,3.52,3.85,3.83,3.56
26520,2.53,2.07,2.33,2.36,2.05
26524,3.52,3.07,3.27,3.33,3.0
26528,3.48,3.02,3.25,3.3,2.99
26603,4.71,4.2,4.54,4.54,4.26
26639,3.27,2.78,2.98,3.03,2.82
26654,3.68,3.19,3.44,3.48,3.2
26726,2.73,2.21,2.51,2.52,2.29
26739,2.3,1.87,2.04,2.11,1.79
26756,2.82,2.34,2.58,2.61,2.36
26762,3.38,2.9,3.12,3.17,2.89
26778,2.91,2.42,2.65,2.71,2.41
26848,3.86,3.44,3.61,3.71,3.29
26849,3.88,3.39,3.66,3.69,3.43
26873,3.36,2.88,3.18,3.18,2.88
26881,4.3,3.83,3.97,4.07,3.79
26888,3.81,3.36,3.59,3.62,3.3
26901,4.14,3.71,3.91,3.98,3.6
26907,3.19,2.74,2.98,3.02,2.7
26957,2.45,1.96,2.21,2.24,2.0
26959,3.42,2.99,3.22,3.25,2.89
26968,4.27,3.78,3.97,4.05,3.78
26982,3.0,2.52,2.74,2.8,2.51
27001,3.79,3.28,3.54,3.58,3.33
27019,4.15,3.65,3.96,3.96,3.69
27035,3.27,2.81,3.05,3.1,2.76
27052,3.0,2.53,2.71,2.78,2.49
27105,3.58,3.12,3.33,3.39,3.07
27133,2.81,2.31,2.61,2.63,2.35
27141,3.69,3.22,3.47,3.52,3.2
27175,2.82,2.34,2.58,2.62,2.34
27196,3.75,3.3,3.53,3.56,3.29
27267,4.16,3.7,3.86,3.97,3.61
27356,4.45,3.94,4.22,4.25,3.99
27389,4.18,3.74,3.94,4.0,3.67
27421,2.79,2.3,2.57,2.59,2.34
27424,3.65,3.18,3.46,3.48,3.17
27443,4.05,3.58,3.84,3.87,3.56
27486,2.99,2.51,2.78,2.81,2.51
27493,3.18,2.7,3.0,3.01,2.71
27509,3.61,3.13,3.41,3.43,3.15
27555,3.98,3.52,3.75,3.79,3.49
27557,2.86,2.36,2.69,2.65,2.42
27583,3.77,3.24,3.39,3.51,3.28
27585,4.79,4.31,4.59,4.62,4.31
27629,4.55,4.09,4.26,4.34,4.02
27645,3.95,3.46,3.73,3.76,3.47
27659,4.09,3.6,3.9,3.91,3.63
27706,3.9,3.35,3.55,3.63,3.45
27756,3.99,3.47,3.6,3.73,3.46
27798,3.08,2.59,2.84,2.88,2.61
27813,3.35,2.87,3.17,3.17,2.89
27832,2.49,2.05,2.28,2.33,1.99
27864,4.53,4.03,4.24,4.28,4.12
27914,2.28,1.8,2.11,2.11,1.8
27954,3.66,3.16,3.45,3.46,3.18
27973,5.01,4.58,4.74,4.83,4.47
27980,3.62,3.16,3.38,3.43,3.12
27991,2.61,2.11,2.35,2.38,2.18
28061,2.87,2.36,2.63,2.65,2.41
28067,4.33,3.83,4.09,4.11,3.86
28113,3.19,2.77,2.98,3.02,2.65
28116,2.85,2.39,2.62,2.66,2.36
28122,3.69,3.21,3.5,3.52,3.23
28128,3.96,3.56,3.76,3.81,3.43
28136,5.14,4.62,4.82,4.88,4.66
28144,3.26,2.8,3.0,3.06,2.74
28185,3.54,3.08,3.31,3.36,3.02
28186,3.62,3.19,3.39,3.45,3.08
28227,3.71,3.24,3.45,3.52,3.2
28236,3.11,2.67,2.92,2.95,2.6
28259,4.27,3.81,4.02,4.08,3.78
28307,4.03,3.59,3.78,3.83,3.51
28342,3.45,2.96,3.25,3.26,2.98
28346,2.67,2.19,2.47,2.49,2.23
28360,2.76,2.26,2.49,2.55,2.29
28386,3.97,3.49,3.76,3.78,3.49
28402,4.19,3.73,4.0,4.02,3.69
28407,3.11,2.64,2.86,2.92,2.61
28457,3.84,3.4,3.64,3.69,3.3
28468,3.25,2.74,3.03,3.06,2.8
28500,3.98,3.53,3.75,3.82,3.47
28522,3.9,3.45,3.68,3.73,3.39
28542,4.09,3.58,3.82,3.87,3.63
28564,4.06,3.64,3.83,3.9,3.51
28605,3.07,2.56,2.83,2.86,2.63
28613,3.87,3.43,3.69,3.71,3.37
28725,2.48,1.97,2.23,2.27,2.02
28747,4.4,3.97,4.15,4.26,3.81
28767,3.15,2.65,2.84,2.93,2.64
28776,2.86,2.37,2.59,2.63,2.42
28788,3.62,3.13,3.46,3.44,3.17
28791,3.87,3.38,3.65,3.67,3.41
28819,2.5,2.01,2.29,2.3,2.03
28829,2.61,2.14,2.39,2.43,2.11
28857,2.56,2.11,2.27,2.36,1.99
28879,4.71,4.18,4.56,4.51,4.3
28923,3.16,2.64,2.9,2.95,2.68
28932,3.18,2.72,2.97,2.99,2.69
28943,4.0,3.52,3.78,3.8,3.52
28957,3.25,2.81,3.01,3.07,2.72
28962,4.13,3.71,3.91,3.97,3.57
28992,4.44,3.98,4.21,4.28,3.97
29017,3.42,2.92,3.21,3.21,2.98
29027,4.05,3.55,3.78,3.85,3.59
29031,3.87,3.41,3.67,3.7,3.37
29044,3.66,3.26,3.44,3.51,3.09
29054,3.3,2.8,3.05,3.09,2.83
29062,4.01,3.56,3.82,3.84,3.52
29066,3.08,2.6,2.87,2.89,2.6
29104,4.21,3.72,3.95,3.96,3.84
29105,4.3,3.79,4.09,4.08,3.85
29143,2.61,2.14,2.35,2.42,2.1
29187,2.7,2.25,2.48,2.52,2.21
29191,4.19,3.76,3.96,4.01,3.65
29198,3.42,3.02,3.24,3.29,2.89
29222,3.94,3.46,3.75,3.76,3.49
29235,3.8,3.4,3.63,3.66,3.26
29236,4.83,4.34,4.58,4.63,4.33
29247,3.7,3.21,3.5,3.51,3.23
29267,2.95,2.5,2.71,2.77,2.44
29304,4.92,4.47,4.69,4.76,4.39
29317,4.87,4.44,4.58,4.68,4.32
29322,3.67,3.19,3.39,3.48,3.17
29371,3.18,2.68,2.95,2.97,2.73
29397,3.21,2.77,3.02,3.04,2.74
29424,2.12,1.7,1.91,1.96,1.6
29443,2.08,1.61,1.9,1.91,1.61
29505,2.11,1.59,1.83,1.83,1.75
29532,3.93,3.43,3.67,3.71,3.46
29535,4.32,3.85,4.11,4.15,3.82
29582,4.07,3.64,3.83,3.89,3.55
29611,2.22,1.72,1.96,2.02,1.73
29679,3.57,3.06,3.42,3.39,3.13
29715,3.81,3.32,3.59,3.63,3.35
29722,2.67,2.24,2.44,2.5,2.13
29724,3.03,2.56,2.81,2.85,2.55
29741,3.48,2.96,3.21,3.25,3.03
29751,4.33,3.91,4.05,4.15,3.76
29755,3.99,3.5,3.76,3.76,3.54
29759,3.61,3.1,3.35,3.4,3.12
29768,3.49,3.04,3.33,3.35,2.98
29802,2.79,2.35,2.57,2.62,2.28
29845,3.2,2.71,2.98,3.01,2.73
29856,3.5,3.02,3.26,3.31,2.99
29880,2.71,2.25,2.46,2.52,2.2
29908,3.75,3.21,3.41,3.5,3.28
29910,1.43,0.94,1.2,1.23,0.94
29915,3.81,3.39,3.68,3.69,3.33
29920,4.0,3.52,3.76,3.8,3.52
29964,4.76,4.31,4.47,4.58,4.19
29979,3.36,2.91,3.14,3.18,2.85
30030,3.55,3.08,3.3,3.34,3.06
30033,3.3,2.78,3.08,3.08,2.87
30053,2.51,2.05,2.28,2.34,2.01
30076,3.37,2.91,3.14,3.18,2.89
30078,3.56,3.1,3.37,3.39,3.08
30089,2.08,1.59,1.9,1.9,1.62
30099,3.46,3.0,3.22,3.28,2.96
30185,3.74,3.26,3.55,3.57,3.26
30196,3.23,2.75,3.02,3.03,2.77
30234,3.48,3.02,3.25,3.29,3.0
30252,4.75,4.24,4.52,4.51,4.35
30340,5.38,4.93,5.17,5.2,4.89
30344,3.17,2.75,2.96,3.02,2.62
30377,3.87,3.4,3.67,3.7,3.4
30411,2.39,1.94,2.17,2.2,1.89
30426,4.58,4.07,4.4,4.38,4.16
30501,3.27,2.78,3.01,3.06,2.77
30506,4.95,4.5,4.77,4.8,4.43
30539,3.08,2.64,2.87,2.91,2.59
30574,3.28,2.81,3.09,3.1,2.8
30587,4.04,3.54,3.85,3.85,3.58
30596,2.87,2.41,2.68,2.7,2.39
30598,3.59,3.11,3.35,3.4,3.09
30619,3.66,3.22,3.44,3.48,3.13
30678,3.34,2.88,3.09,3.16,2.83
30703,2.99,2.57,2.79,2.84,2.47
30784,4.09,3.66,3.89,3.94,3.57
30787,3.63,3.13,3.36,3.41,3.14
30840,3.78,3.33,3.49,3.58,3.22
30864,3.7,3.26,3.51,3.56,3.15
30866,4.31,3.8,4.09,4.1,3.88
30945,3.56,3.12,3.37,3.4,3.06
31030,4.59,4.11,4.39,4.42,4.12
31056,3.26,2.86,3.0,3.07,2.66
31105,4.17,3.72,4.01,4.02,3.69
31107,4.18,3.76,3.99,4.04,3.63
31112,3.56,3.08,3.35,3.38,3.08
31116,4.0,3.53,3.77,3.81,3.51
31189,4.2,3.71,3.96,4.0,3.74
31196,3.95,3.44,3.71,3.75,3.49
31209,2.66,2.23,2.45,2.49,2.15
31241,4.01,3.54,3.77,3.82,3.52
31322,3.5,3.1,3.24,3.34,2.9
31375,3.19,2.67,2.95,2.98,2.73
31419,3.09,2.6,2.87,2.91,2.6
31438,4.57,4.13,4.39,4.41,4.06
31442,2.65,2.22,2.4,2.46,2.12
31526,3.67,3.21,3.42,3.48,3.14
31563,3.89,3.34,3.71,3.68,3.49
31577,2.27,1.83,2.09,2.13,1.76
31582,3.99,3.55,3.75,3.79,3.49
31617,2.24,1.78,2.05,2.06,1.74
31622,4.29,3.93,4.07,4.16,3.7
31627,3.8,3.32,3.6,3.61,3.35
31642,2.69,2.22,2.52,2.52,2.23
31651,4.04,3.55,3.85,3.86,3.59
31675,4.65,4.18,4.42,4.48,4.16
31725,2.23,1.73,2.01,2.03,1.76
31730,2.57,2.13,2.34,2.39,2.04
31790,2.74,2.25,2.43,2.52,2.24
31852,3.06,2.6,2.8,2.86,2.57
31859,3.57,3.13,3.31,3.39,3.01
31877,3.63,3.14,3.38,3.42,3.14
31931,3.77,3.28,3.55,3.59,3.29
31936,3.95,3.46,3.74,3.75,3.51
31968,3.59,3.06,3.41,3.39,3.17
31999,4.19,3.68,3.93,3.96,3.71
32035,3.28,2.82,3.07,3.11,2.79
32039,4.04,3.53,3.8,3.83,3.55
32040,3.88,3.4,3.67,3.71,3.4
32041,3.85,3.4,3.55,3.64,3.31
32052,2.83,2.34,2.62,2.64,2.37
32083,2.99,2.58,2.76,2.81,2.43
32089,3.38,2.92,3.16,3.21,2.89
32109,5.01,4.54,4.8,4.83,4.52
32116,3.68,3.24,3.5,3.51,3.21
32134,3.5,3.01,3.19,3.27,3.02
32140,5.03,4.61,4.78,4.85,4.47
32162,2.95,2.5,2.68,2.77,2.39
32205,4.67,4.19,4.43,4.47,4.17
32210,3.42,2.92,3.21,3.21,2.99
32233,3.07,2.59,2.8,2.87,2.56
32272,3.67,3.22,3.46,3.5,3.17
32289,4.11,3.64,3.95,3.96,3.64
32306,2.85,2.35,2.65,2.66,2.39
32309,3.09,2.65,2.87,2.92,2.57
32322,2.85,2.38,2.64,2.67,2.36
32331,3.1,2.61,2.89,2.92,2.64
32333,1.63,1.19,1.43,1.46,1.1
32345,3.07,2.6,2.83,2.87,2.58
32355,3.85,3.37,3.67,3.69,3.39
32400,4.32,3.88,4.08,4.12,3.79
